customer_email,customer_name,age,monthly_income_eur,tenure_months,discount_sensitivity,engagement_score,total_orders_12m,total_revenue_12m,arpu_12m,recency_days_last_purchase,impressions_90d,clicks_90d,conversions_90d,spend_90d,opened_emails_90d,clicked_emails_90d,churned,nps,country,gender,channel_preference,product_category_top
user_1106@example.com,Customer Name 1106,61,816,6,0.9235212121817331,0.4500040279969775,21,791.3699999999999,65.95,6,273,33,1,242.97,2,0,0,1,ES,female,web_display,mobile
user_1101@example.com,Customer Name 1101,29,3405,40,0.5451591532294844,-0.5884789325060429,11,308.57,25.71,8,498,64,13,471.07,11,2,1,2,IT,female,push_app,bundle
user_510@example.com,Customer Name 510,68,6502,84,-1.970897396016019,0.8771993013478366,33,2607.76,217.31,6,955,101,9,498.46000000000004,11,2,0,8,IT,female,web_display,bundle
user_863@example.com,Customer Name 863,67,2125,88,2.1601260645010036,0.7595365191316377,15,586.3599999999999,48.86,7,1881,170,44,331.52,28,11,0,10,ES,female,social,mobile
user_117@example.com,Customer Name 117,50,1055,66,1.8646333121172896,-0.05965125587837472,18,924.8399999999999,77.07,19,1008,52,6,288.76,23,11,0,6,ES,female,web_display,mobile
user_675@example.com,Customer Name 675,29,5559,102,-1.454171975648679,1.3000521801248803,41,1786.85,148.9,4,943,130,16,921.27,10,2,0,10,ES,male,sms,tv
user_946@example.com,Customer Name 946,39,7799,45,0.44033012595652077,-0.5272821696360395,10,391.32,32.61,9,1413,73,15,449.42999999999995,9,3,0,1,FR,female,social,tv
user_1125@example.com,Customer Name 1125,21,4396,52,-0.3661325317079122,2.077143913263211,26,737.2099999999999,61.43,12,814,55,10,120.96000000000001,14,4,0,8,DE,other,push_app,tv
user_692@example.com,Customer Name 692,54,1637,100,0.8104324600999007,0.7221675038546638,25,782.5600000000001,65.21,11,1388,69,4,270.85,19,8,0,9,IT,female,social,mobile
user_498@example.com,Customer Name 498,57,2466,33,1.7652676154048963,1.2798264567140463,21,791.39,65.95,23,1243,177,39,633.0600000000001,12,5,0,2,NL,male,sms,mobile
user_1115@example.com,Customer Name 1115,59,1673,67,0.8580303316211152,-0.13594736352040138,5,97.51,8.13,65,342,9,1,25.06,12,0,0,4,IT,female,social,mobile
user_486@example.com,Customer Name 486,54,5641,66,-0.05708140782934764,-1.2495778549473036,7,171.74,14.31,27,1767,84,8,367.67,8,2,0,3,ES,male,social,mobile
user_518@example.com,Customer Name 518,66,1803,90,0.3724130569741469,0.7647196297561283,18,1376.7,114.72,13,949,50,4,314.73,11,4,0,6,FR,female,social,tv
user_1042@example.com,Customer Name 1042,65,1664,9,1.021348884430264,0.3247729158584106,7,547.0,45.58,78,330,38,7,185.05,20,5,0,4,ES,male,push_app,tv
user_164@example.com,Customer Name 164,47,6268,68,-1.083522257696706,-2.288279870769309,6,265.54,22.13,40,1994,84,3,327.9,2,0,1,2,NL,male,web_display,internet
user_433@example.com,Customer Name 433,37,5386,52,-0.5523540465195893,2.444857583988554,40,1570.91,130.91,53,1685,229,43,719.3,29,3,0,9,ES,male,web_display,bundle
user_508@example.com,Customer Name 508,43,1391,72,1.3370918643249174,0.35529007070521135,9,604.42,50.37,59,769,69,17,214.04000000000002,18,5,0,6,ES,female,social,bundle
user_536@example.com,Customer Name 536,22,2383,115,1.2532914653078036,-0.5112525086141166,9,268.3,22.36,157,459,21,4,70.17,3,1,0,3,DE,female,sms,internet
user_627@example.com,Customer Name 627,58,2052,76,0.9657635013355084,-1.7976591649306541,6,353.23,29.44,48,1764,232,55,370.67,15,4,0,1,ES,female,push_app,mobile
user_29@example.com,Customer Name 29,61,2293,29,0.40326192044952325,-1.2123983554619535,8,211.38,17.61,7,343,35,6,288.09,11,0,1,2,FR,male,social,tv
user_593@example.com,Customer Name 593,58,2133,70,-1.5518892002457063,-1.7809225660558696,3,157.66,13.14,19,1229,159,6,362.84000000000003,27,10,1,4,ES,female,social,internet
user_973@example.com,Customer Name 973,25,6457,112,-0.625870645505689,2.2550485482938694,52,2568.76,214.06,10,520,25,1,167.17000000000002,6,2,0,9,FR,female,sms,bundle
user_162@example.com,Customer Name 162,49,2232,24,1.0877650801168377,0.28232039682644083,14,196.62,16.39,37,1192,112,14,419.94,27,6,0,8,IT,male,social,internet
user_861@example.com,Customer Name 861,51,4879,45,-1.1833653453704591,1.5983727368503038,37,1079.84,89.99,8,1819,36,10,100.4,15,0,0,8,ES,female,social,bundle
user_987@example.com,Customer Name 987,62,4490,95,-1.2244563497320837,2.1522124572943024,55,2038.12,169.84,15,1911,192,41,755.81,10,1,0,8,FR,female,social,internet
user_503@example.com,Customer Name 503,22,903,104,2.111134949583068,0.6792428767520856,19,1140.66,95.06,50,545,81,14,278.09000000000003,22,4,0,8,ES,male,sms,internet
user_773@example.com,Customer Name 773,53,2015,89,1.5379730795755358,0.11208180360868447,14,254.67000000000002,21.22,38,432,38,9,272.88,13,4,0,7,NL,male,push_app,bundle
user_751@example.com,Customer Name 751,64,5685,15,-0.4157433502818927,3.525493860011493,33,1369.5700000000002,114.13,29,1236,14,3,247.18,5,1,0,8,FR,male,sms,tv
user_1005@example.com,Customer Name 1005,34,6906,46,-1.4327026242558563,1.1005837266430472,44,3036.15,253.01,77,1918,49,1,97.11,25,4,0,10,DE,male,social,bundle
user_448@example.com,Customer Name 448,39,2212,49,0.2974157137954281,0.7672699759565341,29,564.4100000000001,47.03,28,178,10,1,268.31,11,3,0,9,NL,male,social,internet
user_39@example.com,Customer Name 39,61,6201,103,1.1238774881573315,0.20125483180244472,11,662.0699999999999,55.17,13,1166,65,3,425.76,24,1,0,5,FR,male,push_app,internet
user_841@example.com,Customer Name 841,34,4305,111,-0.6073813975521352,1.0892463528490262,45,877.17,73.1,8,551,29,0,353.11,6,0,0,4,IT,female,social,tv
user_1031@example.com,Customer Name 1031,37,4660,113,-0.19335710954241775,2.114768420354755,32,1057.11,88.09,29,1101,49,12,149.43,7,0,0,10,FR,female,sms,bundle
user_58@example.com,Customer Name 58,64,4221,14,-0.397930105429398,0.6212253481540273,31,885.73,73.81,168,936,65,9,124.19,19,2,0,2,IT,male,push_app,tv
user_840@example.com,Customer Name 840,36,7407,116,-1.2103812252187032,0.9968527015127674,49,1315.5700000000002,109.63,35,1400,197,21,520.81,22,10,0,10,FR,female,web_display,mobile
user_980@example.com,Customer Name 980,31,2317,6,1.756507911225092,0.10825782626685221,13,1011.72,84.31,107,1622,39,10,140.04,10,0,0,2,NL,male,web_display,internet
user_417@example.com,Customer Name 417,50,5175,31,-1.438328043153405,1.7349810518400683,56,2652.77,221.06,13,733,22,2,137.75,5,0,0,8,ES,female,web_display,internet
user_636@example.com,Customer Name 636,36,4037,63,-1.341194752145467,1.9105818723648957,44,1717.14,143.1,50,944,71,8,666.1,24,11,0,9,IT,female,web_display,mobile
user_73@example.com,Customer Name 73,21,964,29,0.5876517767790095,-0.6100038471133059,15,596.95,49.75,2,333,31,9,186.32,3,0,0,7,NL,female,sms,bundle
user_827@example.com,Customer Name 827,23,6020,105,-0.7975696662585372,1.9649266734785331,37,1710.79,142.57,156,456,42,11,92.65,7,2,0,9,ES,female,social,mobile
user_982@example.com,Customer Name 982,45,7153,42,-0.6334828431881808,-0.7020074608833559,10,356.07,29.67,23,1410,132,37,517.76,9,4,1,3,NL,male,web_display,bundle
user_874@example.com,Customer Name 874,32,6358,47,-0.33053333924421696,1.3164297132823581,55,939.88,78.32,18,1104,128,16,719.21,7,1,0,10,ES,male,web_display,internet
user_1135@example.com,Customer Name 1135,62,7465,74,-0.03119133855978795,2.4502523146173285,60,4332.78,361.06,90,1863,52,2,112.35,1,0,0,9,IT,female,web_display,tv
user_183@example.com,Customer Name 183,45,6828,75,-1.0126565211209355,1.9129483834069785,59,2800.64,233.39,17,892,30,2,220.93,18,5,0,8,ES,female,social,bundle
user_108@example.com,Customer Name 108,61,2383,74,1.4502649264589502,0.2629483166126928,19,401.18,33.43,21,950,99,1,202.26999999999998,10,4,0,6,ES,female,sms,tv
user_11@example.com,Customer Name 11,28,6988,83,-0.057228260503471406,2.170608552724314,57,2974.25,247.85,33,1386,30,3,264.39,1,0,0,9,ES,female,social,mobile
user_505@example.com,Customer Name 505,46,1020,6,1.324774488761358,-0.3048839372629549,20,578.64,48.22,58,288,34,6,226.38,11,5,0,5,DE,female,web_display,bundle
user_345@example.com,Customer Name 345,34,1438,33,1.4708292143982031,1.1263098646987655,16,980.3,81.69,3,1261,72,14,69.68,25,5,0,6,DE,female,social,tv
user_727@example.com,Customer Name 727,18,1666,62,1.4052453865772092,0.9722003689918273,18,695.13,57.93,1,1783,45,1,632.35,15,2,0,1,ES,female,web_display,tv
user_907@example.com,Customer Name 907,27,6089,16,-0.028316365481052846,-2.230836430091803,1,43.28,3.61,332,1965,137,24,611.2,21,2,0,5,FR,male,sms,bundle
user_491@example.com,Customer Name 491,18,1751,43,0.9265561644790136,-0.15176123637091843,15,505.66999999999996,42.14,37,1047,129,35,593.81,18,4,0,6,ES,male,push_app,internet
user_368@example.com,Customer Name 368,22,3003,86,-1.2750527697383456,-1.3683471479859362,12,575.9,47.99,1,707,18,0,235.28999999999996,17,0,1,1,NL,female,social,internet
user_805@example.com,Customer Name 805,22,2053,86,2.0498809281546153,-0.2937164273206731,12,545.27,45.44,55,451,16,0,354.16999999999996,5,0,0,6,IT,male,web_display,tv
user_177@example.com,Customer Name 177,39,2336,77,1.574284382480718,1.1898683505325585,28,1349.57,112.46,14,1980,176,5,964.9,2,0,0,7,IT,female,sms,bundle
user_759@example.com,Customer Name 759,33,4381,34,-0.8055703359179209,2.7014162150308323,61,2631.4900000000002,219.29,13,1180,176,32,1059.31,25,2,0,8,NL,female,web_display,mobile
user_735@example.com,Customer Name 735,23,1901,41,1.3017706771749482,0.02222458708178693,20,1031.42,85.95,56,1784,142,41,978.2099999999999,23,0,0,5,IT,female,sms,mobile
user_1129@example.com,Customer Name 1129,67,1981,33,-0.8077851629764361,-1.767017919770297,5,317.73,26.48,353,1575,144,32,639.91,25,8,1,4,IT,male,web_display,tv
user_145@example.com,Customer Name 145,18,7135,22,0.007689378615070699,1.79236262361235,51,3812.36,317.7,25,1859,48,9,271.36,14,5,0,10,NL,male,social,mobile
user_713@example.com,Customer Name 713,27,2433,66,0.7123098090086497,1.1145828809953842,29,2124.37,177.03,5,738,48,12,707.5,12,1,0,10,DE,female,web_display,internet
user_1150@example.com,Customer Name 1150,62,2486,54,0.5027999229527338,0.3018923861852083,11,149.39,12.45,65,251,20,3,29.86,17,8,0,1,FR,female,sms,internet
user_951@example.com,Customer Name 951,58,7411,33,-1.4314014079146868,1.8530038853034263,38,1261.3700000000001,105.11,8,1825,65,3,83.6,3,0,0,8,FR,male,sms,bundle
user_459@example.com,Customer Name 459,54,1860,19,0.8476859600132604,0.4460238314990178,18,781.72,65.14,47,1634,24,0,77.89,0,0,0,10,NL,female,web_display,mobile
user_115@example.com,Customer Name 115,52,1902,20,1.0408584783211103,-0.6223578246133615,11,326.76,27.23,131,1100,28,5,89.76,10,4,0,1,NL,female,web_display,tv
user_687@example.com,Customer Name 687,67,2321,71,-1.3778371086889298,-0.2622862749339795,13,565.55,47.13,10,937,17,1,408.68000000000006,21,2,1,1,DE,female,push_app,mobile
user_1009@example.com,Customer Name 1009,32,1008,22,2.331039665155245,0.26944577770766753,10,545.5400000000001,45.46,14,646,89,15,468.73,28,8,0,7,IT,male,sms,internet
user_445@example.com,Customer Name 445,19,4100,7,-0.06730924928654233,-0.7178133731566163,6,286.3,23.86,16,1236,151,17,609.88,24,3,1,2,FR,male,sms,mobile
user_785@example.com,Customer Name 785,50,4572,46,-1.7636656685110264,0.5000488844219366,46,1406.51,117.21,18,663,86,19,482.52000000000004,12,3,0,10,FR,male,social,internet
user_410@example.com,Customer Name 410,19,1055,55,1.033542860990842,-0.5941829990676464,15,1150.05,95.84,52,1848,44,7,252.52,1,0,0,4,FR,female,sms,bundle
user_80@example.com,Customer Name 80,53,948,66,2.1089484355263894,0.9507378446469548,10,707.25,58.94,24,1501,112,11,806.7600000000001,14,3,0,6,IT,male,web_display,tv
user_1002@example.com,Customer Name 1002,32,7780,90,-0.9174569364985854,2.403794156572215,41,1412.0,117.67,14,1218,125,9,228.29,1,0,0,9,IT,female,social,bundle
user_472@example.com,Customer Name 472,64,7372,3,-1.1226266718922209,0.2905302921610463,35,1946.75,162.23,32,1634,228,33,545.98,6,0,0,8,NL,male,web_display,mobile
user_1139@example.com,Customer Name 1139,68,7253,52,-1.21617972321298,2.5215434898988054,40,2081.93,173.49,14,1360,190,18,514.66,26,4,0,8,ES,male,social,tv
user_371@example.com,Customer Name 371,21,1766,39,0.33544597497140805,-1.419216649733292,8,409.75,34.15,29,1872,199,11,291.21000000000004,21,2,0,5,DE,female,social,tv
user_1004@example.com,Customer Name 1004,60,4459,23,1.5302273071521237,-1.4696960009400273,1,42.53,3.54,214,1805,164,29,510.46,4,1,0,3,ES,female,social,bundle
user_998@example.com,Customer Name 998,62,6175,101,-2.1523648787329583,1.0462165001223624,46,1982.53,165.21,20,853,10,0,357.62,29,2,0,2,DE,female,push_app,mobile
user_1148@example.com,Customer Name 1148,51,7858,81,-0.9339066581757519,1.556402645556217,42,1288.68,107.39,85,403,22,0,68.53,3,1,0,8,IT,female,push_app,bundle
user_499@example.com,Customer Name 499,62,5800,107,-0.2178146449602358,-1.4031783012277834,8,243.85000000000002,20.32,23,1959,293,0,744.8299999999999,9,0,0,10,ES,female,push_app,internet
user_250@example.com,Customer Name 250,69,7562,63,-1.2224047341388145,2.5944882978299297,38,1293.71,107.81,1,1792,144,41,497.41999999999996,8,0,0,9,FR,female,sms,mobile
user_1072@example.com,Customer Name 1072,65,1079,99,1.8102279278884896,0.6439350370373108,21,819.27,68.27,4,1571,53,12,159.11,17,5,0,9,ES,male,web_display,bundle
user_557@example.com,Customer Name 557,41,4461,30,-0.8383594740560266,0.6561606136788124,47,1041.83,86.82,49,1906,126,4,213.82,14,1,0,4,ES,male,web_display,internet
user_532@example.com,Customer Name 532,47,6887,91,-1.204941780860707,2.815719408567962,46,1030.3200000000002,85.86,7,1128,55,9,382.46999999999997,3,0,0,10,ES,male,push_app,mobile
user_8@example.com,Customer Name 8,56,5731,100,-1.1195141876699324,0.5721052817904093,46,2077.33,173.11,98,1331,24,6,54.73,16,7,0,9,ES,female,social,mobile
user_447@example.com,Customer Name 447,40,5255,88,-1.0625446396573,1.7052432554611996,53,3161.49,263.46,138,1159,139,18,162.05,2,0,0,10,DE,female,push_app,internet
user_1047@example.com,Customer Name 1047,41,6308,89,-1.1421362027686055,2.1062089480779846,63,3536.8799999999997,294.74,21,1062,111,32,608.4,28,11,0,10,DE,other,social,tv
user_905@example.com,Customer Name 905,27,1129,38,2.268533042932066,-0.30570739794957846,10,570.02,47.5,6,486,48,14,243.49,18,7,0,3,IT,male,web_display,tv
user_381@example.com,Customer Name 381,52,2524,113,1.7032140484165383,-1.1299686919603138,5,120.24,10.02,45,221,24,0,114.03999999999999,11,0,1,2,NL,male,push_app,mobile
user_775@example.com,Customer Name 775,25,5729,4,-1.6029667503028824,1.6253862291487462,39,878.9100000000001,73.24,52,1521,49,4,477.62,27,8,0,8,FR,female,web_display,bundle
user_10@example.com,Customer Name 10,40,1535,6,2.3148540751727733,-0.01770333657726708,17,204.17999999999998,17.01,56,1394,108,17,356.98,16,4,0,10,NL,female,push_app,internet
user_976@example.com,Customer Name 976,69,6388,82,-0.24686487945587338,0.43171922725734346,37,2935.48,244.62,125,404,10,1,36.72,10,3,0,10,ES,other,social,internet
user_730@example.com,Customer Name 730,45,4219,70,-1.0908951938762064,3.209107709999377,50,1924.8,160.4,8,1977,174,49,315.22999999999996,3,0,0,8,FR,female,sms,mobile
user_1061@example.com,Customer Name 1061,50,2551,111,0.4148604263257895,-0.5787066309746217,3,128.03,10.67,28,990,45,12,216.39000000000001,20,0,0,2,IT,female,web_display,bundle
user_320@example.com,Customer Name 320,37,4301,120,-1.6490612961771984,1.0191500195920593,34,843.0899999999999,70.26,15,1452,78,6,365.22,16,7,0,10,IT,male,web_display,bundle
user_757@example.com,Customer Name 757,18,2222,46,1.2241975425866058,0.9560410236932257,26,1381.22,115.1,18,292,43,6,560.95,9,1,0,3,FR,male,web_display,internet
user_1039@example.com,Customer Name 1039,29,891,11,0.6070059788773472,0.09674372810722115,15,793.52,66.13,17,155,12,1,150.34,15,1,0,2,ES,other,social,tv
user_896@example.com,Customer Name 896,41,5420,80,-0.15590447481793912,1.045957232232093,49,759.21,63.27,31,617,70,0,271.97,13,0,0,1,IT,male,push_app,tv
user_577@example.com,Customer Name 577,48,3666,110,-0.26265261616869284,-1.2671647118803122,11,513.87,42.82,46,1223,133,18,501.48,15,0,1,1,ES,female,web_display,mobile
user_169@example.com,Customer Name 169,32,2430,116,1.2877849996604722,0.2791185668586228,7,385.59000000000003,32.13,38,1075,28,0,65.28,12,3,0,6,FR,male,push_app,bundle
user_816@example.com,Customer Name 816,39,853,86,-0.5578600552960936,-2.9792762950290648,7,335.93,27.99,31,133,4,1,229.8,2,0,1,2,ES,male,social,internet
user_809@example.com,Customer Name 809,49,1736,111,0.5834955067294122,-1.867186242718743,6,232.57999999999998,19.38,26,1619,38,8,312.85,10,3,1,3,FR,female,push_app,bundle
user_1162@example.com,Customer Name 1162,58,4383,98,-1.6948370837789637,1.3483994793429952,59,1110.23,92.52,1,466,69,7,268.77,9,4,0,3,ES,male,web_display,tv
user_217@example.com,Customer Name 217,66,1811,14,0.36229426801913556,0.5700624995986028,25,1489.35,124.11,20,880,64,14,512.1,12,0,0,10,DE,female,push_app,internet
user_153@example.com,Customer Name 153,32,4111,99,-1.8056098347293394,1.9834173387159841,36,1514.1,126.18,30,135,10,2,384.37,21,8,0,9,FR,female,social,bundle
user_1185@example.com,Customer Name 1185,63,7767,63,-0.8574570246460851,2.8466933598453354,33,1544.7399999999998,128.73,19,1931,46,0,166.82999999999998,18,5,0,9,FR,other,sms,internet
user_397@example.com,Customer Name 397,35,4176,37,1.2240191820064967,-2.3106159833826796,10,401.15999999999997,33.43,1,1528,136,21,438.11,27,4,1,4,NL,female,web_display,mobile
user_192@example.com,Customer Name 192,56,7113,52,-0.03854771714411448,2.106216686923883,64,2518.26,209.86,23,1316,85,16,532.0699999999999,23,4,0,9,IT,female,social,tv
user_1169@example.com,Customer Name 1169,18,4084,29,-0.32041933665322,2.1531244965426932,32,1895.76,157.98,147,1618,219,11,815.41,24,4,0,9,NL,male,sms,tv
user_57@example.com,Customer Name 57,45,5451,26,-0.21020250815486485,1.8442193026049432,55,2035.1299999999999,169.59,37,1950,87,11,289.42,12,5,0,9,ES,female,sms,internet
user_555@example.com,Customer Name 555,44,5861,68,0.14483099250895007,0.8444298224815732,59,3584.63,298.72,126,1173,78,12,81.84,26,3,0,9,FR,female,sms,bundle
user_991@example.com,Customer Name 991,24,2092,105,0.9982842315065905,-0.467111170616543,10,737.19,61.43,78,725,32,7,38.56,26,9,0,10,FR,female,sms,bundle
user_206@example.com,Customer Name 206,50,2315,28,1.5238918219674351,-0.04612152787941526,8,319.74,26.65,153,388,17,3,32.85,26,0,0,8,NL,female,social,mobile
user_1173@example.com,Customer Name 1173,21,7242,57,-0.19983820807592712,1.5847403367777393,31,329.54,27.46,56,565,10,0,44.83,10,4,0,8,FR,female,sms,tv
user_1044@example.com,Customer Name 1044,25,5041,4,-1.6848633097187466,2.3803986563461326,52,2806.8,233.9,120,1275,174,2,587.11,16,5,0,9,FR,female,sms,bundle
user_354@example.com,Customer Name 354,55,5185,12,-0.47251997873254226,-0.0399329967273081,45,1141.8,95.15,137,1459,189,8,730.31,23,1,0,10,ES,male,push_app,bundle
user_144@example.com,Customer Name 144,20,4477,94,0.8184841043260326,-0.023381177452566376,9,484.32,40.36,1,879,76,7,568.38,21,4,1,1,IT,male,push_app,mobile
user_435@example.com,Customer Name 435,25,5208,121,-1.5535999414487176,-1.7765163929929773,6,264.9,22.08,59,1420,72,9,375.16,2,0,0,6,NL,male,web_display,internet
